age,height_cm,weight_kg,gender_enc,bmi,activity_level,goal,diet_pref,sleep_hours,workout_freq,calorie_target,diet_category,exercise_category
28,153.2,63.1,0,26.91,0,2,4,6.4,1.0,2044.0,4,1
58,197.7,40.2,1,10.28,5,3,2,7.3,4.0,2973.0,3,2
26,189.6,66.2,1,18.4,5,2,2,6.4,6.0,3412.0,3,2
63,169.2,99.8,1,34.84,4,3,4,6.2,3.0,3600.0,4,2
30,150.0,76.9,0,34.18,3,2,3,6.0,4.0,2994.0,3,2
32,173.6,44.9,1,14.92,4,0,4,8.6,5.0,1855.0,4,3
43,192.0,79.6,0,21.6,0,0,2,5.8,0.0,1694.0,3,0
34,182.7,95.1,1,28.46,0,2,3,6.8,1.0,2414.0,3,1
19,183.5,53.8,1,15.98,0,2,4,6.3,0.0,2015.0,4,1
37,188.5,68.1,1,19.17,3,3,3,6.2,4.0,3211.0,3,2
37,155.0,68.7,1,28.6,3,0,0,7.4,3.0,1809.0,2,3
52,183.0,74.2,0,22.14,1,0,3,7.7,2.0,1792.0,3,0
54,193.3,74.1,1,19.82,1,2,2,5.9,1.0,2387.0,3,1
49,162.6,83.4,0,31.55,2,3,4,7.0,3.0,3095.0,4,2
48,165.2,69.7,1,25.55,3,2,3,6.9,4.0,2592.0,3,2
59,188.6,94.2,1,26.47,4,0,1,6.6,5.0,2714.0,0,3
57,186.7,40.0,0,11.47,3,0,4,6.2,3.0,1770.0,4,3
55,159.6,51.3,0,20.15,1,0,4,8.0,2.0,1255.0,4,0
48,154.5,98.8,0,41.39,5,0,1,6.1,5.0,2986.0,4,3
27,168.6,63.4,0,22.3,0,2,3,5.8,0.0,2170.0,3,1
17,152.3,82.0,0,35.35,1,0,0,8.0,2.0,1877.0,4,0
43,159.7,69.6,0,27.31,1,2,2,7.2,0.0,2341.0,3,1
25,161.8,89.0,0,34.0,5,0,0,5.9,4.0,3113.0,4,3
37,183.5,79.4,0,23.6,1,0,2,6.9,2.0,1972.0,3,0
32,186.7,119.5,1,34.26,2,1,2,6.4,1.0,3613.0,3,1
41,183.5,71.6,0,21.25,2,3,4,8.3,3.0,3177.0,4,2
18,160.1,64.5,1,25.15,2,1,2,6.8,3.0,2612.0,3,1
22,169.0,95.0,0,33.28,4,1,4,7.5,4.0,4062.0,4,2
59,164.6,84.2,0,31.1,2,0,1,7.0,3.0,2000.0,2,3
23,172.6,57.4,0,19.29,4,3,2,8.3,5.0,3531.0,3,2
35,179.0,87.7,0,27.38,3,1,1,7.2,3.0,3600.0,0,2
27,164.3,75.6,1,28.03,3,1,0,8.0,3.0,3015.0,0,2
50,157.8,73.6,0,29.54,2,2,4,7.5,2.0,2589.0,4,2
32,188.9,79.9,0,22.38,3,3,4,6.5,4.0,3747.0,4,2
43,182.9,86.6,0,25.89,3,1,3,7.0,3.0,3553.0,3,2
56,174.1,75.4,0,24.89,0,1,2,6.8,0.0,2331.0,3,4
25,157.2,67.3,0,27.2,2,2,3,6.5,2.0,2680.0,3,2
37,180.4,109.6,0,33.68,2,0,3,6.0,1.0,2717.0,3,3
53,168.0,71.3,1,25.26,1,1,1,8.2,0.0,2288.0,0,1
48,150.0,96.1,0,42.7,1,3,4,5.1,2.0,2887.0,4,2
37,163.7,61.9,1,23.1,3,2,1,8.2,4.0,2535.0,1,2
59,175.5,56.8,1,18.43,1,3,4,5.8,2.0,2262.0,4,4
52,167.4,89.5,0,31.92,0,3,4,7.5,0.0,2623.0,4,2
28,176.1,67.4,0,21.74,2,3,3,6.5,2.0,3142.0,3,2
42,175.6,40.0,0,12.97,0,2,1,5.5,0.0,1851.0,1,1
30,156.9,68.3,1,27.76,2,3,1,8.0,2.0,2697.0,1,2
37,178.2,81.1,0,25.54,4,1,4,4.8,4.0,3766.0,4,2
45,179.3,59.5,1,18.5,5,2,1,7.7,4.0,2959.0,1,2
58,169.6,57.3,0,19.9,2,1,2,7.1,2.0,2539.0,3,1
55,170.2,75.5,0,26.06,5,0,1,7.9,4.0,2647.0,0,3
52,170.1,51.5,1,17.78,5,1,0,7.6,4.0,2764.0,0,2
49,188.2,77.5,0,21.9,0,3,1,7.6,0.0,2653.0,1,2
59,174.6,90.6,0,29.73,3,0,2,7.8,4.0,2496.0,3,3
49,171.5,95.4,0,32.44,1,3,1,7.8,2.0,3056.0,1,2
63,175.6,60.3,1,19.54,1,2,2,7.4,2.0,1984.0,3,4
50,175.4,104.0,1,33.82,0,2,0,6.7,1.0,2371.0,1,4
57,168.8,82.6,1,28.97,1,0,3,6.8,0.0,1523.0,3,4
34,154.0,59.9,1,25.27,3,1,4,7.1,3.0,2573.0,4,2
23,171.3,64.4,0,21.95,1,3,4,6.8,2.0,2807.0,4,2
54,177.1,59.4,1,18.95,4,1,4,9.0,3.0,2863.0,4,2
48,173.5,40.0,1,13.29,2,3,0,6.9,2.0,2279.0,1,2
59,164.0,97.6,0,36.27,4,3,0,6.0,5.0,3851.0,1,2
43,167.7,75.9,1,27.0,2,1,2,6.9,3.0,2668.0,3,1
52,181.9,83.7,0,25.29,4,2,0,6.2,3.0,3566.0,1,2
63,150.0,73.8,0,32.8,1,2,3,8.8,2.0,2177.0,3,4
40,161.1,44.8,1,17.26,1,0,2,7.1,1.0,1200.0,3,0
51,171.6,78.2,0,26.57,3,1,3,7.6,4.0,3218.0,3,2
32,182.5,89.2,1,26.79,4,2,3,7.5,5.0,3552.0,3,2
39,191.8,89.1,0,24.22,2,2,1,7.9,2.0,3244.0,1,2
36,180.7,91.7,1,28.08,5,3,4,7.2,5.0,4010.0,4,2
17,162.9,72.9,1,27.48,2,3,3,6.6,2.0,2927.0,3,2
46,150.0,40.0,0,17.78,1,2,4,7.0,0.0,1830.0,4,1
59,192.4,84.2,1,22.75,1,0,2,5.9,0.0,1735.0,3,4
48,159.9,73.3,1,28.66,1,2,4,6.9,1.0,2130.0,4,1
45,171.8,107.9,1,36.58,5,0,0,8.6,4.0,3083.0,4,3
27,168.6,106.1,1,37.33,4,0,4,7.7,3.0,3006.0,4,3
59,169.2,91.8,0,32.08,2,3,0,6.9,3.0,3212.0,1,2
27,156.0,47.2,1,19.4,4,0,1,8.8,3.0,1737.0,0,3
64,191.6,52.0,0,14.18,2,1,1,6.5,3.0,2624.0,0,1
39,159.5,81.4,0,32.0,2,1,3,7.3,3.0,2962.0,3,1
39,171.9,51.0,0,17.27,3,3,0,6.7,4.0,3006.0,1,2
26,164.7,87.9,1,32.43,1,2,0,6.8,2.0,2524.0,1,1
28,177.4,88.7,0,28.18,4,1,4,7.4,4.0,3984.0,4,2
42,167.5,100.1,1,35.68,4,1,1,7.5,3.0,3636.0,0,2
23,166.2,91.7,0,33.17,1,2,0,6.8,1.0,2838.0,1,1
25,183.0,65.0,0,19.41,4,3,2,6.2,3.0,3781.0,3,2
23,166.1,70.8,1,25.67,3,0,1,8.6,2.0,2087.0,0,3
35,186.9,56.8,0,16.24,4,0,3,7.1,3.0,2525.0,3,3
23,155.2,76.8,1,31.89,2,2,3,6.1,3.0,2566.0,3,2
24,167.0,40.0,1,14.34,1,2,1,6.1,2.0,1899.0,1,1
22,159.7,66.7,1,26.17,1,1,0,8.8,2.0,2367.0,0,1
29,170.4,84.6,0,29.14,3,0,3,9.0,3.0,2604.0,3,3
43,153.5,83.1,1,35.26,5,3,1,7.3,4.0,3429.0,1,2
17,177.4,87.6,1,27.83,4,1,4,6.4,3.0,3754.0,4,2
58,178.6,52.9,1,16.59,2,0,0,7.3,2.0,1402.0,0,3
23,188.1,48.9,0,13.82,0,3,1,6.7,0.0,2465.0,1,2
28,180.2,82.7,1,25.49,2,0,4,7.5,3.0,2111.0,4,3
36,180.0,54.8,1,16.91,2,1,2,7.3,2.0,2515.0,3,1
62,178.2,50.9,0,16.04,4,3,3,7.0,5.0,3104.0,3,2
43,167.4,75.9,0,27.07,0,0,1,6.9,0.0,1464.0,0,0
50,189.4,71.5,1,19.93,3,0,0,6.8,3.0,2117.0,0,3
38,176.7,115.0,1,36.85,4,0,4,7.9,3.0,3166.0,4,3
61,199.7,78.7,1,19.74,1,1,1,6.8,1.0,2607.0,0,4
30,191.0,75.1,1,20.58,0,1,1,8.9,0.0,2411.0,0,1
17,174.2,62.0,1,20.42,1,3,4,8.9,1.0,2610.0,4,2
27,174.7,86.9,0,28.45,0,2,1,6.7,0.0,2497.0,1,1
51,180.0,71.5,0,22.06,1,0,0,6.7,2.0,1736.0,0,0
18,189.0,62.7,1,17.54,4,0,3,7.0,4.0,2508.0,3,3
20,151.6,68.2,1,29.7,5,0,0,6.4,6.0,2288.0,2,3
18,185.7,66.0,1,19.13,0,1,0,7.8,1.0,2334.0,0,1
62,174.5,70.6,1,23.18,3,0,3,8.1,3.0,1836.0,3,3
34,183.0,112.6,0,33.63,4,3,1,8.2,5.0,4598.0,1,2
17,161.4,83.6,1,32.09,0,1,4,6.8,1.0,2368.0,4,4
59,160.8,68.7,1,26.56,1,1,4,6.8,0.0,2150.0,4,4
52,174.1,71.0,0,23.42,2,1,2,5.2,3.0,2841.0,3,1
32,181.7,46.9,1,14.2,5,1,0,6.4,4.0,3017.0,0,2
29,155.2,40.0,0,16.6,0,2,3,6.2,0.0,1776.0,3,1
43,165.2,85.4,1,31.29,5,1,4,6.0,6.0,3471.0,4,2
42,155.6,85.1,1,35.12,4,2,3,6.6,5.0,3059.0,3,2
25,175.0,79.3,0,25.89,1,1,4,6.7,1.0,2879.0,4,1
18,193.9,98.8,1,26.26,4,1,3,7.0,3.0,4152.0,3,2
51,166.0,75.9,1,27.57,1,0,0,8.2,2.0,1449.0,0,0
53,179.4,86.7,1,26.93,4,1,2,8.0,3.0,3418.0,3,2
40,171.5,70.7,0,24.04,0,3,2,6.0,0.0,2500.0,3,2
37,174.4,40.0,0,13.15,5,3,0,7.4,4.0,3220.0,1,2
63,162.8,93.0,1,35.07,0,3,1,6.3,0.0,2366.0,1,4
54,177.9,54.5,0,17.24,5,0,1,7.1,5.0,2334.0,0,3
62,167.6,76.7,1,27.29,0,1,3,8.2,0.0,2062.0,3,4
45,191.5,59.3,0,16.18,1,3,0,6.6,2.0,2759.0,1,2
36,163.9,76.8,1,28.6,3,3,0,6.1,3.0,3103.0,1,2
45,181.7,102.1,0,30.9,4,3,3,7.0,5.0,4279.0,3,2
43,193.7,82.8,1,22.06,3,2,3,8.2,4.0,3167.0,3,2
46,184.3,86.7,1,25.52,3,2,4,8.8,4.0,3107.0,4,2
41,159.2,68.8,0,27.17,3,2,2,6.4,4.0,2859.0,3,2
58,158.0,66.9,1,26.77,2,3,4,7.1,2.0,2468.0,4,2
37,175.4,66.6,0,21.63,5,3,3,7.2,6.0,3764.0,3,2
36,170.7,85.8,0,29.42,5,1,3,5.7,4.0,3949.0,3,2
16,176.2,72.5,1,23.37,4,3,3,5.7,4.0,3613.0,3,2
52,184.3,84.4,1,24.85,2,3,4,7.3,1.0,3042.0,4,2
28,171.0,68.8,0,23.52,4,3,2,6.7,4.0,3682.0,3,2
36,162.5,90.3,1,34.21,2,3,3,5.7,1.0,3044.0,3,2
61,172.5,84.5,1,28.41,4,0,1,7.6,3.0,2319.0,2,3
24,188.2,74.0,1,20.89,0,1,2,7.1,0.0,2413.0,3,1
32,170.4,84.3,0,29.01,3,3,1,7.0,3.0,3624.0,1,2
62,195.8,90.6,0,23.63,5,0,1,6.0,4.0,3200.0,0,3
36,180.6,105.4,1,32.3,1,2,2,5.5,1.0,2832.0,3,1
46,179.5,59.4,0,18.43,3,0,1,6.5,4.0,2121.0,0,3
54,163.5,87.9,0,32.89,5,2,0,7.0,6.0,3571.0,1,2
37,168.5,84.4,0,29.71,5,0,4,6.4,4.0,2983.0,4,3
27,176.3,88.7,1,28.54,4,0,3,6.0,3.0,2766.0,3,3
21,169.6,63.6,1,22.11,1,0,0,6.7,0.0,1517.0,0,0
31,185.1,73.9,1,21.55,3,2,3,7.0,4.0,3025.0,3,2
41,172.6,63.5,1,21.34,4,2,3,8.3,4.0,2861.0,3,2
20,162.9,78.3,0,29.51,3,2,0,7.1,3.0,3244.0,1,2
24,174.2,56.5,0,18.6,4,3,3,5.7,4.0,3523.0,3,2
61,166.1,96.5,1,34.97,2,2,2,5.2,2.0,2684.0,3,2
55,178.7,74.5,1,23.33,5,0,4,4.8,4.0,2402.0,4,3
29,164.3,103.1,0,38.16,2,2,3,7.3,1.0,3272.0,3,2
59,192.8,60.1,1,16.18,0,1,4,6.1,1.0,2070.0,4,4
57,152.7,75.6,1,32.41,1,3,1,7.4,2.0,2339.0,1,4
45,166.7,73.9,1,26.57,5,0,3,8.1,5.0,2339.0,3,3
41,172.9,84.0,1,28.08,2,1,1,7.5,2.0,2860.0,0,1
60,164.9,85.6,1,31.48,4,2,4,6.8,4.0,3010.0,4,2
44,150.0,48.1,1,21.36,3,0,0,8.7,2.0,1339.0,0,3
34,194.0,93.4,0,24.8,0,2,4,6.6,0.0,2678.0,4,1
62,180.0,88.1,0,27.18,3,0,2,6.2,2.0,2483.0,3,3
23,156.2,45.1,1,18.47,3,3,2,7.3,3.0,2585.0,3,2
38,157.9,97.9,1,39.28,1,0,4,7.7,0.0,1771.0,4,0
57,153.6,49.3,0,20.89,3,2,4,4.7,3.0,2323.0,4,2
50,169.5,77.0,0,26.8,1,2,1,8.0,1.0,2478.0,1,1
46,188.9,66.7,1,18.69,4,0,1,5.5,5.0,2317.0,0,3
50,167.7,68.8,1,24.44,3,1,3,5.2,2.0,2735.0,3,2
47,165.7,65.8,1,23.97,3,3,1,6.7,3.0,2839.0,1,2
20,182.8,81.4,0,24.36,3,0,0,6.0,4.0,2762.0,0,3
31,175.1,56.0,1,18.29,4,3,0,7.4,5.0,3144.0,1,2
32,170.5,88.9,1,30.58,2,2,1,7.3,2.0,2833.0,1,2
47,180.1,81.6,0,25.18,2,3,4,7.3,3.0,3253.0,4,2
53,150.1,69.1,0,30.68,4,3,4,8.1,5.0,3201.0,4,2
47,176.9,87.8,1,28.05,0,2,0,6.7,0.0,2205.0,1,1
35,186.7,62.9,1,18.04,0,3,4,7.3,1.0,2351.0,4,2
63,156.4,71.3,0,29.12,1,1,2,5.5,2.0,2348.0,3,4
17,166.8,45.0,1,16.17,4,1,4,7.9,4.0,2818.0,4,2
35,150.0,62.0,1,27.54,5,0,0,6.5,6.0,1992.0,0,3
62,166.1,56.2,0,20.39,0,0,3,6.7,1.0,1200.0,3,4
33,163.5,40.4,1,15.09,1,1,1,6.7,1.0,1962.0,0,1
16,191.8,69.2,0,18.82,3,0,1,6.9,3.0,2682.0,0,3
44,165.8,70.0,1,25.46,3,3,3,6.7,2.0,2936.0,3,2
44,174.8,77.3,0,25.3,0,2,2,5.1,1.0,2281.0,3,1
34,187.4,82.4,0,23.46,5,0,2,8.1,6.0,3211.0,3,3
59,150.0,67.9,0,30.19,1,0,3,6.4,0.0,1374.0,3,4
55,172.8,81.0,0,27.11,1,1,4,6.7,0.0,2677.0,4,1
21,158.0,88.1,1,35.29,5,2,0,6.8,4.0,3505.0,1,2
59,158.3,91.8,0,36.62,2,0,2,7.5,3.0,2056.0,3,3
54,160.9,82.4,1,31.81,5,0,2,6.6,6.0,2348.0,3,3
61,165.3,80.8,0,29.56,0,2,3,8.0,0.0,2150.0,3,4
23,158.9,54.3,0,21.5,2,2,3,8.7,1.0,2510.0,3,2
39,166.3,86.6,0,31.31,4,2,2,8.5,3.0,3558.0,3,2
35,182.8,54.1,1,16.2,1,0,4,7.2,1.0,1404.0,4,0
29,177.0,77.8,0,24.82,5,1,1,6.5,6.0,3939.0,0,2
20,200.0,83.9,1,20.98,2,3,1,6.5,2.0,3434.0,1,2
56,173.4,79.8,0,26.52,1,0,1,6.7,2.0,1759.0,0,4
55,178.4,40.0,1,12.57,4,0,1,6.2,5.0,1600.0,0,3
49,186.3,86.5,1,24.92,2,2,2,7.4,3.0,2816.0,3,2
31,157.0,99.2,1,40.22,5,2,2,6.8,5.0,3614.0,3,2
60,186.0,43.5,1,12.57,4,3,1,7.0,5.0,2759.0,1,2
22,159.4,75.2,1,29.58,1,0,1,6.7,1.0,1581.0,2,0
31,176.3,68.6,1,22.07,1,2,4,7.4,0.0,2324.0,4,1
22,182.2,72.8,0,21.94,5,0,4,7.2,4.0,3074.0,4,3
42,150.0,95.1,1,42.27,3,2,4,6.7,2.0,2918.0,4,2
29,166.2,76.3,0,27.63,1,3,0,6.9,1.0,2885.0,1,2
29,169.8,54.4,0,18.87,3,1,4,6.9,2.0,2977.0,4,2
59,157.2,60.0,1,24.3,4,3,4,7.6,3.0,2741.0,4,2
48,174.6,58.1,1,19.04,0,0,2,6.3,0.0,1200.0,3,0
48,191.0,40.0,0,10.97,4,0,1,6.6,3.0,2131.0,0,3
59,159.0,62.1,0,24.58,5,2,4,5.3,6.0,2949.0,4,2
35,184.8,84.2,1,24.63,3,0,4,6.0,2.0,2415.0,4,3
62,176.5,78.0,0,25.04,5,0,4,6.8,5.0,2706.0,4,3
51,154.3,75.1,0,31.52,0,0,2,6.6,1.0,1309.0,3,0
22,165.6,66.8,1,24.36,3,2,0,5.2,2.0,2770.0,1,2
47,173.7,70.7,0,23.42,1,3,3,7.5,2.0,2748.0,3,2
63,189.6,81.7,1,22.72,5,2,1,6.2,6.0,3353.0,1,2
18,180.2,87.3,1,26.87,3,0,2,5.5,3.0,2565.0,3,3
54,162.4,77.4,0,29.36,0,1,2,7.3,0.0,2279.0,3,1
44,175.3,52.5,0,17.06,3,1,2,7.8,2.0,2874.0,3,2
39,150.0,64.3,0,28.57,5,3,4,4.8,6.0,3381.0,4,2
37,181.4,79.9,1,24.26,2,3,2,7.6,2.0,3059.0,3,2
21,161.4,60.0,0,23.05,2,3,3,6.8,3.0,2939.0,3,2
63,157.9,60.9,0,24.41,4,3,2,6.8,3.0,3043.0,3,2
39,166.8,84.6,1,30.4,4,3,0,6.0,5.0,3512.0,1,2
55,155.7,86.2,0,35.6,0,0,1,6.9,0.0,1428.0,4,4
38,168.2,54.7,0,19.33,3,1,4,6.9,2.0,2889.0,4,2
53,183.2,47.6,1,14.19,1,0,1,9.0,1.0,1200.0,0,0
25,150.0,50.2,1,22.33,5,3,1,7.5,6.0,2908.0,1,2
31,169.7,84.0,0,29.17,0,2,2,7.0,0.0,2402.0,3,1
26,168.7,56.8,1,19.96,5,1,2,8.1,4.0,3113.0,3,2
47,176.8,62.3,0,19.94,0,1,4,7.8,0.0,2248.0,4,1
60,168.4,49.8,1,17.57,0,0,4,5.7,0.0,1200.0,4,4
21,182.1,72.3,1,21.8,5,0,1,7.6,4.0,2739.0,0,3
39,187.0,67.8,1,19.37,4,2,4,7.1,4.0,3132.0,4,2
48,183.0,80.0,0,23.87,0,1,2,6.4,0.0,2500.0,3,1
27,161.9,78.2,1,29.83,3,1,3,6.1,2.0,3033.0,3,2
42,193.9,40.0,1,10.64,0,1,2,6.9,0.0,1939.0,3,1
53,156.9,78.3,1,31.85,1,3,1,7.0,2.0,2439.0,1,2
33,179.3,70.4,1,21.92,0,1,2,8.0,0.0,2249.0,3,1
60,184.5,94.2,0,27.65,4,0,0,5.0,3.0,2970.0,0,3
54,195.7,57.2,1,14.93,4,2,3,5.9,3.0,2891.0,3,2
28,182.8,81.9,0,24.5,1,3,3,7.2,2.0,3112.0,3,2
55,161.6,73.6,0,28.18,0,3,2,6.9,0.0,2372.0,3,2
45,181.8,56.6,1,17.13,0,1,4,7.1,0.0,2029.0,4,1
64,169.1,91.2,0,31.87,5,2,1,6.6,5.0,3608.0,1,2
56,184.0,79.2,1,23.4,0,0,4,7.2,1.0,1351.0,4,4
28,173.1,65.8,0,21.98,4,0,2,5.6,4.0,2600.0,3,3
49,187.9,56.4,1,15.97,0,0,1,8.9,0.0,1200.0,0,0
51,171.1,92.8,0,31.69,4,2,3,7.4,4.0,3620.0,3,2
45,182.0,87.5,0,26.4,4,2,1,7.4,4.0,3705.0,1,2
40,163.3,72.2,1,27.06,3,1,0,6.0,4.0,2834.0,0,2
17,185.0,71.7,1,20.96,2,2,2,6.5,1.0,2822.0,3,2
51,150.0,51.8,0,23.03,4,2,2,7.5,5.0,2591.0,3,2
33,179.2,96.7,0,30.09,2,1,4,6.7,3.0,3437.0,4,1
20,175.2,51.9,1,16.91,3,3,0,7.2,4.0,2934.0,1,2
34,172.6,88.3,0,29.64,2,0,4,6.3,1.0,2335.0,4,3
57,150.0,108.4,0,48.16,2,3,0,5.8,1.0,3299.0,1,2
33,164.8,58.2,0,21.41,1,0,3,8.0,2.0,1547.0,3,0
47,185.2,63.0,1,18.38,1,3,1,6.2,1.0,2514.0,1,2
36,160.7,57.8,0,22.39,5,2,3,7.8,6.0,3114.0,3,2
25,153.2,94.3,1,40.21,2,3,1,6.2,1.0,3103.0,1,2
52,157.9,74.3,1,29.82,4,3,4,6.9,4.0,3087.0,4,2
64,185.1,45.4,0,13.25,0,1,0,6.7,0.0,2004.0,0,4
37,176.3,52.6,1,16.91,0,2,1,6.8,0.0,1838.0,1,1
28,187.9,83.9,1,23.79,3,2,3,7.7,4.0,3254.0,3,2
32,179.1,58.8,1,18.31,4,0,2,8.5,3.0,2184.0,3,3
24,160.4,40.2,1,15.64,5,1,2,6.8,6.0,2697.0,3,2
39,192.7,82.1,1,22.12,2,2,2,7.1,3.0,2888.0,3,2
59,163.5,78.6,1,29.43,1,3,4,6.8,2.0,2459.0,4,4
29,160.9,58.3,1,22.55,0,3,3,7.1,1.0,2139.0,3,2
61,173.8,65.7,1,21.75,2,3,1,6.4,1.0,2580.0,1,2
23,175.8,66.0,0,21.38,0,2,3,6.1,1.0,2279.0,3,1
52,180.8,68.5,1,20.96,1,2,3,7.3,1.0,2217.0,3,1
34,166.7,96.6,0,34.75,1,0,4,7.2,0.0,2084.0,4,0
43,187.7,85.3,1,24.22,5,0,1,8.0,6.0,2850.0,0,3
61,162.9,82.5,1,31.08,4,2,1,7.0,4.0,2917.0,1,2
56,157.6,70.4,0,28.33,2,3,3,7.0,3.0,2791.0,3,2
45,150.0,58.3,0,25.9,2,1,3,7.5,1.0,2466.0,3,1
22,167.9,97.9,0,34.72,3,0,2,7.9,3.0,2869.0,3,3
41,180.8,71.7,0,21.95,3,2,3,6.9,3.0,3141.0,3,2
55,179.3,54.8,0,17.04,1,3,0,4.7,2.0,2523.0,1,2
61,174.4,126.3,0,41.51,4,0,2,6.1,5.0,3451.0,3,3
61,165.0,76.1,1,27.97,2,0,0,8.0,3.0,1605.0,0,3
26,185.6,51.5,0,14.96,4,2,3,8.5,3.0,3245.0,3,2
29,171.6,87.9,1,29.85,1,3,3,8.2,0.0,2862.0,3,2
36,175.3,89.4,0,29.08,1,0,4,6.6,2.0,2045.0,4,0
23,156.5,64.8,0,26.44,3,0,3,6.7,4.0,2165.0,3,3
18,150.0,55.9,1,24.85,5,2,4,7.7,5.0,2791.0,4,2
43,180.9,67.3,1,20.57,3,0,4,7.5,3.0,2013.0,4,3
44,200.0,84.3,0,21.07,2,2,1,4.8,2.0,3211.0,1,2
38,175.9,86.3,1,27.9,4,2,4,7.0,4.0,3362.0,4,2
33,181.0,61.0,0,18.63,1,2,1,7.0,2.0,2475.0,1,1
50,180.7,97.4,0,29.82,3,0,1,6.0,2.0,2756.0,2,3
28,171.5,44.6,1,15.16,4,1,2,6.5,4.0,2762.0,3,2
27,152.0,61.2,0,26.51,1,3,1,7.2,0.0,2569.0,1,2
62,179.4,69.8,1,21.7,4,3,2,6.8,3.0,3162.0,3,2
20,188.9,66.4,1,18.61,5,3,2,7.8,4.0,3768.0,3,2
54,177.1,62.7,1,19.99,0,1,2,8.6,0.0,2014.0,3,1
26,168.1,94.8,0,33.55,0,0,3,7.9,0.0,1799.0,3,4
26,176.0,69.5,0,22.44,3,0,4,7.4,3.0,2430.0,4,3
62,170.2,78.8,1,27.2,0,3,4,6.9,0.0,2256.0,4,4
57,186.7,77.9,0,22.34,1,2,0,7.7,2.0,2591.0,1,4
62,173.6,78.6,0,26.06,3,3,0,6.4,3.0,3301.0,1,2
46,179.8,69.0,1,21.34,4,1,3,6.5,3.0,3153.0,3,2
46,184.7,40.0,1,11.72,2,1,1,5.9,3.0,2253.0,0,1
28,179.8,88.2,0,27.28,0,0,0,5.6,0.0,1796.0,0,0
29,171.9,70.5,1,23.85,0,2,0,8.2,0.0,2069.0,1,1
64,153.1,63.6,0,27.14,3,0,2,7.2,3.0,1754.0,3,3
60,176.5,63.6,0,20.43,1,0,0,7.5,0.0,1536.0,0,4
57,182.4,77.5,1,23.3,0,1,4,6.9,0.0,2212.0,4,4
40,152.0,63.0,1,27.28,4,0,2,8.7,3.0,1865.0,3,3
48,176.2,68.1,0,21.92,1,1,3,8.6,1.0,2577.0,3,1
48,171.3,84.5,0,28.78,0,0,3,7.0,0.0,1567.0,3,0
30,150.0,75.7,0,33.63,5,1,3,7.0,4.0,3548.0,3,2
31,175.2,56.2,1,18.31,5,1,2,6.8,5.0,3132.0,3,2
59,187.8,81.9,1,23.22,0,3,0,6.0,0.0,2444.0,1,4
53,171.6,66.6,1,22.62,4,1,0,6.6,5.0,2943.0,0,2
21,150.0,87.2,1,38.74,0,1,4,6.7,1.0,2302.0,4,4
59,175.5,65.1,0,21.13,1,2,2,5.0,1.0,2305.0,3,4
40,184.4,74.7,0,21.97,2,1,2,4.9,1.0,3092.0,3,1
30,161.0,82.8,0,31.94,2,2,4,6.9,1.0,2918.0,4,2
19,168.3,56.4,0,19.91,0,2,0,7.7,1.0,2131.0,1,1
19,166.8,84.9,1,30.52,3,0,0,6.3,4.0,2370.0,2,3
45,172.3,102.6,1,34.57,1,1,1,8.6,2.0,2810.0,0,1
49,166.4,80.5,1,29.09,2,0,1,6.7,1.0,1781.0,2,3
42,187.0,75.7,0,21.63,3,0,1,6.2,2.0,2518.0,0,3
46,186.7,88.1,0,25.26,2,1,1,5.7,1.0,3275.0,0,1
47,163.6,87.0,1,32.5,3,1,0,7.1,3.0,3030.0,0,2
59,187.0,74.5,0,21.31,0,3,3,5.2,0.0,2549.0,3,4
54,151.0,55.1,0,24.13,5,0,2,6.3,5.0,2009.0,3,3
24,161.1,60.3,0,23.23,3,0,1,7.0,4.0,2128.0,0,3
56,178.3,65.5,0,20.59,0,3,3,5.7,1.0,2393.0,3,4
23,171.9,49.1,0,16.62,5,1,1,6.5,6.0,3361.0,0,2
29,172.6,97.0,1,32.56,3,3,4,7.0,4.0,3606.0,4,2
48,175.4,55.2,1,17.94,3,2,1,5.9,4.0,2451.0,1,2
38,165.0,71.1,0,26.1,3,2,4,7.6,2.0,2987.0,4,2
36,185.9,55.9,0,16.17,1,0,2,7.8,1.0,1675.0,3,0
27,179.2,82.6,0,25.72,2,3,1,6.1,3.0,3415.0,1,2
17,169.6,89.8,1,31.21,3,2,4,6.8,3.0,3254.0,4,2
28,182.0,48.4,0,14.62,0,0,2,6.9,0.0,1334.0,3,0
19,176.4,83.9,0,26.98,3,1,1,7.3,4.0,3643.0,0,2
35,168.0,50.5,0,17.9,1,0,1,6.7,0.0,1454.0,0,0
63,167.5,64.8,0,23.12,1,2,0,6.3,0.0,2204.0,1,4
29,157.1,119.7,1,48.5,5,2,3,6.0,4.0,4046.0,3,2
45,163.6,77.1,0,28.81,1,2,3,7.8,0.0,2463.0,3,1
44,168.7,88.2,1,31.01,3,1,2,6.5,3.0,3133.0,3,2
23,171.9,77.7,0,26.28,3,3,4,6.3,2.0,3603.0,4,2
27,160.0,69.2,0,27.03,3,1,3,7.9,2.0,3144.0,3,2
56,171.4,60.9,0,20.75,2,1,4,7.1,3.0,2629.0,4,1
53,164.4,98.7,0,36.5,3,2,4,6.1,2.0,3326.0,4,2
41,162.3,106.6,0,40.44,4,1,3,6.8,4.0,4023.0,3,2
17,177.1,73.0,0,23.26,1,1,3,6.1,2.0,2865.0,3,1
